country_or_authority,register_page,link_text,feed_url
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=144,https://worldweather.wmo.int/en/city.html?cityId=198,https://worldweather.wmo.int/en/city.html?cityId=198
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=144,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=144,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=144,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=144,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=144,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,https://www.meteo.sc/api/cap/rss.xml,https://www.meteo.sc/api/cap/rss.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,http://www.meteo.sc,http://www.meteo.sc
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=145,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,https://www.weather.gov.sg/files/rss/rsscapalert/rsscapalert.xml,https://www.weather.gov.sg/files/rss/rsscapalert/rsscapalert.xml
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,http://www.worldweather.org/081/c00234.htm,http://www.worldweather.org/081/c00234.htm
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=146,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=147,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovakia,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovakia
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=148,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovenia,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovenia
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovenia,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovenia
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,https://worldweather.wmo.int/en/country.html?countryCode=15,https://worldweather.wmo.int/en/country.html?countryCode=15
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=149,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,SEVERE WEATHER,https://severeweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,Public Weather Services,https://public.wmo.int/en/programmes/public-weather-services-programme
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,please contact us,https://public.wmo.int/en/about-us/contact-us
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovenia,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovenia
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovenia,https://feeds.meteoalarm.org/feeds/meteoalarm-legacy-atom-slovenia
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,https://worldweather.wmo.int/en/country.html?countryCode=15,https://worldweather.wmo.int/en/country.html?countryCode=15
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,© World Meteorological Organization,https://old.wmo.int/extranet/pages/documents/wmo.vcf
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,Copyright,https://public.wmo.int/en/copyright
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,Privacy Policy,https://public.wmo.int/en/privacy-policy
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,Disclaimer,https://public.wmo.int/en/disclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=150,Map disclaimer,https://public.wmo.int/en/disclaimer#mapdisclaimer
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=151,,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=151,HOME,https://public.wmo.int/en
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=151,WORLDWEATHER,https://worldweather.wmo.int
WMO Register of Alerting Authorities,https://alertingauthority.wmo.int/authorities.php?recId=151,SEVERE WEATHER,https://severeweather.wmo.int
